SPCIQ_ID
1086083
40153081
702963885
709234668
11286868
1759350033
372609
30120684
380779777
133308247
2954765
539699387
44732344
44732344
311215774
411411121
296957
26629773
25214116
30197023
131865880
117846582
3174098
4593731
9197927
84200383
240460878
1837715063
242629788
1528210
7691744
412344
51616874
4449067
408221
31368478
3174209
51174327
45536841
527890
49503198
22847738
10725007
27792863
669854590
341309
573757461
40485464
257530966
51582326
6761236
329668209
121106
263774786
344248398
306722
552738572
66138435
1543272
104554559
139813
1477040
32583695
575303910
59029754
12903126
372933
34792193
359302
120622
304353
3763813
44576381
257568
28543927
54876318
4018525
21842257
83422001
414153
948862
266698449
231779673
100704533
606278429
270743945
30239076
252150
4544094
249168
276417619
228809907
414634
323532
33143266
269206189
1797371350
30822556
23751656
27480976
108547461
25599554
290202
416326
126411
243994066
173927
344489
24827
214155626
120307
260346
34073489
213914326
671566176
714767217
37510199
126941768
666103780
49971137
228737
32584412
8063760
1890445491
866900
137307792
22001069
12739930
270586
426560753
23505966
118163484
30252221
666215108
6222733
207349666
252085068
106784345
278558
32750020
250592
34322270
423961942
3352516
24886691
4999205
415206
1413208
188005
120623
322735
40845670
23500318
6613086
209953775
254271
277854
40124966
11237496
4577124
348679
280458
651365169
46610563
958093
907890
296181
25537309
22531700
300246
42757816
10039433
327381
228580381
292092
29256
25866428
60951583
1004781
212964
384479410
129520368
962201
3103512
3103357
3272055
269764
600906323
52326909
408283958
3136719
139020730
83115902
708077828
311959
1818848396
1795267
427949
26658
23196845
3168368
22298592
1776508306
1873676744
253932429
266598
710475650
257682
3103387
36734537
32205
294269
3606457
29202572
527542
30822601
51330812
259044
284847
36808765
32792
23769985
2733588
3102662
26080463
290783
39558105
25599973
3109507
39061304
105767088
1827558906
60506664
9179320
60224039
304227
225326013
22172609
4306112
3175101
311144
292460
23210854
250885
107794753
4516703
288070
256872
912997
113359359
298482
142892259
61415821
1820759186
291335
350318
3156677
298441
177779
248744755
82020867
81848946
318794673
262247
263295
29571932
547804145
1035231
33734521
132234994
112255212
598607681
20672439
643699340
1780798021
327130785
38556812
9834249
90035340
30608870
99260788
270111
36687336
405483
648752665
226080908
290898
2102034
267850
39217842
1066477
701980
5104176
208444566
3478201
10659472
293515
35922
283721
33328
135470
3184113
252771
144069122
118315802
212766522
335698
266510
1856773365
3109895
379805
272761441
293569
4368532
3177646
331476
404105
278341
31193
114823784
293889
243685856
191013
390225
3563545
206865229
292047
297526
8286767
248356
22848913
185508
296276
399117
141275029
190756
141256570
269924
335798
697893901
398674
141046767
315370
37803339
26258461
23109938
13404613
51714786
24386397
72954955
255902
184841
3103740
136648
43528098
6305718
997622
207023874
3185454
39201191
407316
27129841
8974083
36272987
139146550
570074975
118327205
45306014
1763672656
25836053
214103601
3466087
133833909
13220192
639243
29789713
3103173
383339
244182766
46537070
47684311
3171699
1764932089
1823874952
671539621
558842766
407214
10199952
30321933
51146962
3589891
59372543
252684
23812789
546410010
178254
8955572
113332213
11888172
391396
1821640161
558432803
34215208
3182364
308037
549735521
1276200
58201464
618907423
82517009
252588
214034447
645795910
93030
262264756
3109265
560592817
3606532
181972599
715547071
54914558
264996765
169838
425005479
374377
583915035
564714137
170187749
258181
93027
137138150
1502111
146192112
98924
413892254
44004726
553033
269660
388763
27222327
1342651
26470411
127583
315882
416628
352674
272761870
177698
418413999
279513
247252999
377023
34952431
298040
129478306
137351668
431781010
244806282
288775
134724049
290060
30947875
31900
232311079
413857
415352
293286
94799
94197
134582920
37644463
374066
337694
276190901
296527
27306532
1883415892
22143565
29979145
393940
43032450
413426
297711
421015703
561218649
355553
142460419
374651
318154367
273546076
301966
62670872
382058327
98506
46053334
183786013
39153321
35572
428015788
10842366
362798
310778
117733177
4640784
429432837
42431568
3706737
341990
7959935
3557128
24251662
2557643
49187628
280013291
170245760
3170112
812576
337454005
323581924
249853894
265858
601541655
23052463
311679
205073340
406338
3467273
5092377
3171651
39576504
4420411
349424
35290
223971217
2434322
424070764
573605615
1853063244
65933928
38567507
3182387
350845
876486
416844
35312
1683252955
298718
281567
21864317
267105
300587
1771889959
32991986
3561513
127282
26645379
100918
4781661
285723
312949
28544611
997111
300504
299702
315117
102348
114148378
40084711
1437890
61111032
10176843
59222497
36337469
1795219270
4508981
25116010
28169483
115278710
8276502
684129716
3222943
22782091
313784602
51508934
22338203
4484365
874657
9845446
3569390
100414712
3474364
25834455
170198295
117973925
1828670965
6628356
37993345
695962311
323857
2813518
1911836623
1038325
37644463
361280
327025
30851149
22926661
292525
23812789
138173290
37125533
313734
251682
30984731
241463154
232715030
674822063
61023831
225650172
406376
959170
3173711
325473428
545985501
624062
29054889
257548773
13389845
626533042
8390809
247475973
629504321
685104083
633081
672015616
24658696
30985323
301012547
317222
405381
132906184
117914257
288033
301710
23838378
1565109
3109907
291350447
3270316
3531778
373264
27490
296066
1241057
49926152
283024
576208837
13538344
328671450
279750
22546371
639219
3037532
1696161
429336278
3474037
379741
144556768
301611
50919508
34029737
26792881
3474363
33494954
276599
113117931
6869700
34034878
45330783
706258730
288323072
1763545698
32630098
856489
3565126
635620
1821153855
49439457
233427056
28368194
3027743
3808683
10838992
530135269
539890826
311255837
1899667170
145676038
1802969882
3158417
254657
286291
1897782944
9588508
287074
1790321447
