CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
Sono-Tek Corp.,SONOTE,Manufacturing,Industrial Machinery,Compressors/Hydraulic Equipment,USA,SOTK,A,L,304103,100.0,Sono-Tek Corporation,United States
"Frequency Electronics, Inc.",FRQELC,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,FEIM,A,L,273673,100.0,"Frequency Electronics, Inc.",United States
GD Culture Group Ltd.,EKBYRT,Manufacturing,Industrial Machinery,Waste Treatment/Disposal Machinery,USA,GDC,A,L,414726860,100.0,GD Culture Group Limited,United States
"Evercel, Inc.",EVERCL,Manufacturing,Instruments & Electronics,Batteries,USA,EVRC,A,L,96431,100.0,"Evercel, Inc.",United States
"FTAI Infrastructure, Inc.",OPNNHM,Manufacturing,Other Manufacturing,Construction Equipment Rental/Leasing,USA,FIP,A,L,1780969641,100.0,FTAI Infrastructure Inc.,United States
"Nu Ride, Inc.",SUZEGQ,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,NRDE,A,L,643341063,100.0,Nu Ride Inc.,United States
"Ubiquiti, Inc.",UBINET,Manufacturing,Other Manufacturing,Broadband Equipment,USA,UI,A,L,46084519,100.0,Ubiquiti Inc.,United States
Ultralife Corp.,ULTLIF,Manufacturing,Instruments & Electronics,Batteries,USA,ULBI,A,L,322457,100.0,Ultralife Corporation,United States
"Veeco Instruments, Inc.",VEEC,Manufacturing,Instruments & Electronics,LED Technologies,USA,VECO,A,L,338943,100.0,Veeco Instruments Inc.,United States
"Syntec Optics Holdings, Inc.",SQGYVO,Manufacturing,Instruments & Electronics,Optical Instruments,USA,OPTX,A,L,222788340,100.0,"Syntec Optics Holdings, Inc.",United States
"Transcat, Inc.",TRNS,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,TRNS,A,L,309251,100.0,"Transcat, Inc.",United States
Sentry Technology Corp.,KNGNAM,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,SKVY,A,L,331458,100.0,Sentry Technology Corp.,United States
Park Aerospace Corp.,PEL,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,PKE,A,L,295050,100.0,Park Aerospace Corp.,United States
"Research Frontiers, Inc.",RESFR,Manufacturing,Instruments & Electronics,Optical Instruments,USA,REFR,A,L,300002,100.0,Research Frontiers Incorporated,United States
alpha-En Corp.,CORTC,Manufacturing,Instruments & Electronics,Batteries,USA,ALPE,A,L,368723,100.0,alpha-En Corporation,United States
"Turbodyne Technologies, Inc.",DUNDE,Manufacturing,Automotive,Vehicle Engine/Engine Parts,USA,TRBD,A,L,376363,100.0,"Turbodyne Technologies, Inc.",United States
"American Defense Systems, Inc.",ADFNSI,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,ADFS,A,L,24260444,100.0,"American Defense Systems, Inc.",United States
Columbus McKinnon Corp.,COLMCK,Manufacturing,Industrial Machinery,Handling Equipment,USA,CMCO,A,L,346334,100.0,Columbus McKinnon Corporation,United States
"Driven Brands Holdings, Inc.",EITMPP,Manufacturing,Automotive,Automotive Repair/Maintenance,USA,DRVN,A,L,699259690,100.0,Driven Brands Holdings Inc.,United States
"Enpro, Inc.",ENPROI,Manufacturing,Industrial Machinery,Compressors/Hydraulic Equipment,USA,NPO,A,L,2312985,100.0,Enpro Inc.,United States
"SPX Technologies, Inc.",GENSIG,Manufacturing,Industrial Machinery,Heating/Cooling/Air Treatment Equipment,USA,SPXC,A,L,274818,100.0,"SPX Technologies, Inc.",United States
"NN, Inc.",NNBALL,Manufacturing,Industrial Machinery,Turbines,USA,NNBR,A,L,645715,100.0,"NN, Inc.",United States
"Ingersoll Rand, Inc.",GARDNN,Manufacturing,Industrial Machinery,Compressors/Hydraulic Equipment,USA,IR,A,L,334158,100.0,Ingersoll Rand Inc.,United States
"Satellogic, Inc.",KHNVGU,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,SATL,A,L,289634641,100.0,Satellogic Inc.,United States
Erickson Incorporated,ERKACR,Manufacturing,Aerospace & Defense,Helicopters,USA,EKSN,A,L,28212,100.0,Erickson Incorporated,United States
"Babcock & Wilcox Enterprises, Inc.",BWNTPZ,Manufacturing,Industrial Machinery,Turbines,USA,BW,A,L,276172365,100.0,"Babcock & Wilcox Enterprises, Inc.",United States
Goodyear Tire & Rubber Co.,GDYRR,Manufacturing,Automotive,Tires,USA,GT,A,L,275789,100.0,The Goodyear Tire & Rubber Company,United States
"Concrete Leveling Systems, Inc.",CNCLVG,Manufacturing,Industrial Machinery,Construction Machinery,USA,CLEV,A,L,424619485,100.0,"Concrete Leveling Systems, Inc.",United States
"Hyster-Yale, Inc.",HYMHI,Manufacturing,Industrial Machinery,Construction Machinery,USA,HY,A,L,2125636,100.0,"Hyster-Yale, Inc.",United States
"Lincoln Electric Holdings, Inc.",LINEL,Manufacturing,Industrial Machinery,Metalworking Machinery,USA,LECO,A,L,338562,100.0,"Lincoln Electric Holdings, Inc.",United States
Park-Ohio Holdings Corp.,PKOH,Manufacturing,Other Manufacturing,Forging/Stamping,USA,PKOH,A,L,294994,100.0,Park-Ohio Holdings Corp.,United States
Parker-Hannifin Corp.,PRKHNF,Manufacturing,Industrial Machinery,Metalworking Machinery,USA,PH,A,L,295170,100.0,Parker-Hannifin Corporation,United States
"TransDigm Group, Inc.",TRANSD,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,TDG,A,L,22800180,100.0,TransDigm Group Incorporated,United States
GE Aerospace,GNELC,Manufacturing,Aerospace & Defense,Aircraft Engines,USA,GE,A,L,177031,100.0,General Electric Company,United States
The Gorman-Rupp Co.,GRCP,Manufacturing,Industrial Machinery,Pump Manufacturing,USA,GRC,A,L,275858,100.0,The Gorman-Rupp Company,United States
"Dana, Inc.",DANA,Manufacturing,Automotive,Motor Vehicle Parts,USA,DAN,A,L,174336,100.0,Dana Incorporated,United States
"Commercial Vehicle Group, Inc.",CMMVHL,Manufacturing,Automotive,Trucks/Lorries/Vans,USA,CVGI,A,L,10028455,100.0,"Commercial Vehicle Group, Inc.",United States
The Timken Co.,BRTIM,Manufacturing,Industrial Machinery,Turbines,USA,TKR,A,L,308582,100.0,The Timken Company,United States
"Workhorse Group, Inc.",TTLSOI,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,WKHS,A,L,107083408,100.0,"Workhorse Group, Inc.",United States
"AAON, Inc.",AAONI,Manufacturing,Industrial Machinery,Heating/Cooling/Air Treatment Equipment,USA,AAON,A,L,320500,100.0,"AAON, Inc.",United States
ClearSign Technologies Corp.,CSIGCC,Manufacturing,Industrial Machinery,Turbines,USA,CLIR,A,L,119118786,100.0,ClearSign Technologies Corporation,United States
"CeCors, Inc.",EXPESY,Manufacturing,Other Manufacturing,Telecommunications Equipment,USA,CEOS,A,L,25912422,100.0,"Psykey, Inc.",Canada
New Horizon Aircraft Ltd.,CPCVVC,Manufacturing,Aerospace & Defense,Alternative Fuel Aircraft,USA,HOVR,A,L,705265053,100.0,New Horizon Aircraft Ltd.,Canada
"Arcimoto, Inc.",WTPIN,Manufacturing,Automotive,Passenger Cars,USA,FUVV,A,L,127868737,100.0,"Arcimoto, Inc.",United States
"Schmitt Industries, Inc.",SCHMI,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,SMIT,A,L,359525,100.0,"Schmitt Industries, Inc.",United States
"Expion360, Inc.",CJQSJW,Manufacturing,Instruments & Electronics,Batteries,USA,XPON,A,L,1759988183,100.0,Expion360 Inc.,United States
Reunion Industries  Inc.,BUTTES,Manufacturing,Industrial Machinery,Compressors/Hydraulic Equipment,USA,RUNI,A,L,385358,100.0,"Reunion Industries, Inc.",United States
"AMETEK, Inc.",AMTAEP,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,AME,A,L,31860,100.0,"AMETEK, Inc.",United States
"MSA Safety, Inc.",MSAP,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,MSA,A,L,288318,100.0,MSA Safety Incorporated,United States
"Dorman Products, Inc.",RBINC,Manufacturing,Automotive,Motor Vehicle Parts,USA,DORM,A,L,299160,100.0,"Dorman Products, Inc.",United States
"Paragon Technologies, Inc.",SIMS,Manufacturing,Industrial Machinery,Handling Equipment,USA,PGNT,A,L,301478,100.0,"Paragon Technologies, Inc.",United States
"Innovative Solutions & Support, Inc.",INOSOL,Manufacturing,Aerospace & Defense,Avionics,USA,ISSC,A,L,29957,100.0,"Innovative Aerosystems, Inc.",United States
"Vishay Precision Group, Inc.",VPRCGI,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,VPG,A,L,78966924,100.0,"Vishay Precision Group, Inc.",United States
"Environmental Solutions Worldwide, Inc.",BBSTKM,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,ESWW,A,L,635858,100.0,"Environmental Solutions Worldwide, Inc.",United States
"Howmet Aerospace, Inc.",ALMAM,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,HWM,A,L,416264458,100.0,Howmet Aerospace Inc.,United States
"Kennametal, Inc.",KMETAL,Manufacturing,Industrial Machinery,Metalworking Machinery,USA,KMT,A,L,283484,100.0,Kennametal Inc.,United States
EnerSys,ENERSY,Manufacturing,Instruments & Electronics,Batteries,USA,ENS,A,L,617490,100.0,EnerSys,United States
Environmental Tectonics Corp.,ENVT,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,ETCC,A,L,28149,100.0,Environmental Tectonics Corporation,United States
"Drone Services USA, Inc.",PRNMNG,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,DSUS,A,L,142625476,100.0,"Drone Services USA, Inc.",United States
"KVH Industries, Inc. (Delaware)",KVHIND,Manufacturing,Instruments & Electronics,Air/Nautical Navigational Instruments,USA,KVHI,A,L,353460,100.0,"KVH Industries, Inc.",United States
"Textron, Inc.",TEXTR,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,TXT,A,L,35303,100.0,Textron Inc.,United States
Antelope Enterprise Holdings Ltd.,CHOACH,Manufacturing,Other Manufacturing,Plumbing Fittings/Fixtures,USA,AEHL,A,L,61801608,100.0,Antelope Enterprise Holdings Limited,China
PCT Ltd.,BGHMP,Manufacturing,Industrial Machinery,Waste Treatment/Disposal Machinery,USA,PCTL,A,L,382860185,100.0,PCT Ltd,United States
Innoviz Technologies Ltd.,EYZBSJ,Manufacturing,Automotive,Autonomous Driving Technologies,USA,INVZ,A,L,379333903,100.0,Innoviz Technologies Ltd.,Israel
"Charging Robotics, Inc.",SVHMGS,Manufacturing,Automotive,Motor Vehicle Parts,USA,CHEV,A,L,1774163430,100.0,Charging Robotics Inc.,Israel
MW Investment Holding Group Inc.,OVCP,Manufacturing,Industrial Machinery,Handling Equipment,USA,MEGH,A,L,375413,100.0,"MW Investment Holding Group, Inc.",United States
Atec  Inc.,ATECI,Manufacturing,Aerospace & Defense,Aircraft Engines,USA,ATCN,A,L,4634944,100.0,"Atec, Inc.",United States
LKQ Corp.,LKQCRP,Manufacturing,Automotive,Motor Vehicle Parts,USA,LKQ,A,L,4303924,100.0,LKQ Corporation,United States
"American Rebel Holdings, Inc.",CSCPXZ,Manufacturing,Instruments & Electronics,Alarms/Signaling Equipment,USA,AREB,A,L,365351876,100.0,"American Rebel Holdings, Inc.",United States
"Astec Industries, Inc.",ASTII,Manufacturing,Industrial Machinery,Construction Machinery,USA,ASTE,A,L,251951,100.0,"Astec Industries, Inc.",United States
"Mueller Industries, Inc.",SHARS,Manufacturing,Other Manufacturing,Plumbing Fittings/Fixtures,USA,MLI,A,L,316367,100.0,"Mueller Industries, Inc.",United States
"Hydrogen Engine Center, Inc.",GRNMTL,Manufacturing,Industrial Machinery,Turbines,USA,HYEG,A,L,23459590,100.0,"Hydrogen Engine Center, Inc.",United States
"Smith & Wesson Brands, Inc.",DOROMI,Manufacturing,Aerospace & Defense,Firearms,USA,SWBI,A,L,414079,100.0,"Smith & Wesson Brands, Inc.",United States
"Miller Industries, Inc. (Tennessee)",MLND,Manufacturing,Automotive,Trucks/Lorries/Vans,USA,MLR,A,L,337812,100.0,"Miller Industries, Inc.",United States
CECO Environmental Corp.,ALRMP,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,CECO,A,L,247170,100.0,CECO Environmental Corp.,United States
Astrotech Corp.,SPCHB,Manufacturing,Aerospace & Defense,Spacecraft,USA,ASTC,A,L,34592,100.0,Astrotech Corporation,United States
"Tesla, Inc.",TESLMI,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,TSLA,A,L,27444752,100.0,"Tesla, Inc.",United States
Hyliion Holdings Corp.,LNEERA,Manufacturing,Automotive,Motor Vehicle Parts,USA,HYLN,A,L,381114489,100.0,Hyliion Holdings Corp.,United States
"Ecoloclean Industries, Inc.",ARGONT,Manufacturing,Industrial Machinery,Waste Treatment/Disposal Machinery,USA,ECCI,A,L,3178255,100.0,"Ecoloclean Industries, Inc.",United States
"Vydrotech, Inc.",CRDFIN,Manufacturing,Automotive,Vehicle Engine/Engine Parts,USA,VYDR,A,L,3170161,100.0,"Vydrotech, Inc.",United States
"Utilicraft Aerospace Industries, Inc.",UTAIND,Manufacturing,Aerospace & Defense,Civil Aircraft,USA,UITA,A,L,13225886,100.0,"Utilicraft Aerospace Industries, Inc.",United States
Curtis Mathes Corp.,MRTACQ,Manufacturing,Instruments & Electronics,LED Technologies,USA,CMCZ,A,L,372835575,100.0,Curtis Mathes Corporation,United States
"Electric & Gas Technology, Inc.",EGTI,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,ELGT,A,L,268615,100.0,"Electric & Gas Technology, Inc.",United States
"Envirotech Vehicles, Inc.",YPHKPT,Manufacturing,Automotive,Motor Vehicle Parts,USA,EVTV,A,L,699517198,100.0,"Envirotech Vehicles, Inc.",United States
"Caterpillar, Inc.",CATRA,Manufacturing,Industrial Machinery,Construction Machinery,USA,CAT,A,L,259378,100.0,Caterpillar Inc.,United States
Flowserve Corp.,DUR,Manufacturing,Industrial Machinery,Pump Manufacturing,USA,FLS,A,L,267555,100.0,Flowserve Corporation,United States
"Wolf Energy Services, Inc.",IDASIL,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,WOEN,A,L,661613030,100.0,Wolf Energy Services Inc.,United States
"Ribbon Communications, Inc.",SNUSN,Manufacturing,Other Manufacturing,Telecommunications Equipment,USA,RBBN,A,L,34555,100.0,Ribbon Communications Inc.,United States
"Lennox International, Inc.",LENIND,Manufacturing,Industrial Machinery,Heating/Cooling/Air Treatment Equipment,USA,LII,A,L,401541,100.0,Lennox International Inc.,United States
"Optex Systems Holdings, Inc.",STUXSE,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,OPXS,A,L,20953994,100.0,"Optex Systems Holdings, Inc",United States
"Kratos Defense & Security Solutions, Inc.",WIRFAC,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,KTOS,A,L,36652,100.0,"Kratos Defense & Security Solutions, Inc.",United States
"Alamo Group, Inc.",ALAMG,Manufacturing,Industrial Machinery,Agricultural Machinery,USA,ALG,A,L,24533,100.0,Alamo Group Inc.,United States
"Microvast Holdings, Inc.",KKMCCF,Manufacturing,Instruments & Electronics,Batteries,USA,MVST,A,L,128864639,100.0,"Microvast Holdings, Inc.",United States
Marketing Worldwide Corp.,MARKWC,Manufacturing,Automotive,Motor Vehicle Parts,USA,MWWC,A,L,20611768,100.0,Marketing Worldwide Corp,United States
"Perma-Pipe International Holdings, Inc.",MIDWFT,Manufacturing,Other Manufacturing,Plumbing Fittings/Fixtures,USA,PPIH,A,L,288097,100.0,"Perma-Pipe International Holdings, Inc.",United States
"Infrax Systems, Inc.",OPCNSY,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,IFXY,A,L,32988036,100.0,"Infrax Systems, Inc.",United States
Atmus Filtration Technologies Inc.,VJQCET,Manufacturing,Automotive,Motor Vehicle Parts,USA,ATMU,A,L,1826805803,100.0,Atmus Filtration Technologies Inc.,United States
"Reflect Scientific, Inc.",COLEIC,Manufacturing,Industrial Machinery,Heating/Cooling/Air Treatment Equipment,USA,RSCF,A,L,8286931,100.0,"Reflect Scientific, Inc.",United States
"ClearOne, Inc.",GENEC,Manufacturing,Other Manufacturing,Telecommunications Equipment,USA,CLRO,A,L,274944,100.0,"ClearOne, Inc.",United States
"Flexpoint Sensor Systems, Inc.",MCPNTT,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,FLXT,A,L,393434,100.0,"Flexpoint Sensor Systems, Inc.",United States
"EnviroTechnologies International, Inc.",HNST,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,ETII,A,L,246176385,100.0,"EnviroTechnologies International, Inc",United States
"AeroVironment, Inc.",AERVNT,Manufacturing,Aerospace & Defense,Military Aircraft,USA,AVAV,A,L,1674636,100.0,"AeroVironment, Inc.",United States
The Boeing Co.,BOEING,Manufacturing,Aerospace & Defense,Civil Aircraft,USA,BA,A,L,370857,100.0,The Boeing Company,United States
"Leonardo DRS, Inc.",DRSI,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,DRS,A,L,144258,100.0,"Leonardo DRS, Inc.",United States
RTX Corp.,UTC,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,RTX,A,L,159230,100.0,RTX Corporation,United States
"Kaiser Group Holdings, Inc.",AMCARP,Manufacturing,Other Manufacturing,Engineering Services,USA,KGHI,A,L,249525,100.0,"Kaiser Group Holdings, Inc.",United States
Northrop Grumman Corp.,NRTHRP,Manufacturing,Aerospace & Defense,Military Aircraft,USA,NOC,A,L,97199,100.0,Northrop Grumman Corporation,United States
"BWX Technologies, Inc.",BAWCT,Manufacturing,Industrial Machinery,Turbines,USA,BWXT,A,L,33424519,100.0,"BWX Technologies, Inc.",United States
"Huntington Ingalls Industries, Inc.",HGTONI,Manufacturing,Aerospace & Defense,Military Watercraft,USA,HII,A,L,363263,100.0,"Huntington Ingalls Industries, Inc.",United States
"V2X, Inc.",EXLSMI,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,VVX,A,L,262353065,100.0,"V2X, Inc.",United States
General Dynamics Corp.,GENDYM,Manufacturing,Aerospace & Defense,Defense Equipment/Products,USA,GD,A,L,274561,100.0,General Dynamics Corporation,United States
"Luna Innovations, Inc.",LUNNOV,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,LUNA,A,L,5645849,100.0,Luna Innovations Incorporated,United States
"PACCAR, Inc.",PACAR,Manufacturing,Automotive,Commercial Vehicles,USA,PCAR,A,L,294721,100.0,PACCAR Inc,United States
ConectiSys Corp.,CSTDL,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,CONC,A,L,791005,100.0,ConectiSys Corporation,United States
Fortive Corp.,FTVCZZ,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,FTV,A,L,318505463,100.0,Fortive Corporation,United States
"Itron, Inc.",ITRN,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,ITRI,A,L,30323,100.0,"Itron, Inc.",United States
"REGI U.S., Inc.",RGUSA,Manufacturing,Industrial Machinery,Compressors/Hydraulic Equipment,USA,RGUS,A,L,401943747,100.0,"REGI U.S., Inc.",United States
"Tytan Holdings, Inc.",UNFC,Manufacturing,Industrial Machinery,Construction Machinery,USA,TYTN,A,L,3177607,100.0,"Tytan Holdings, Inc.",United States
Energy Services of America Corp.,ENSEAC,Manufacturing,Other Manufacturing,Industrial Building Construction,USA,ESOA,A,L,26645375,100.0,Energy Services of America Corporation,United States
"Kronos Advanced Technologies, Inc.",TECSEL,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,KNOS,A,L,688587,100.0,Kronos Advanced Technologies Inc.,United States
Enerpac Tool Group Corp.,APLDPW,Manufacturing,Other Manufacturing,Engineering Services,USA,EPAC,A,L,251258,100.0,Enerpac Tool Group Corp.,United States
"EnSync, Inc.",ZBBEC,Manufacturing,Instruments & Electronics,Batteries,USA,ESNC,A,L,13652939,100.0,"EnSync, Inc.",United States
"Badger Meter, Inc.",BMTR,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,BMI,A,L,253478,100.0,"Badger Meter, Inc.",United States
"Douglas Dynamics, Inc.",DOUGDL,Manufacturing,Industrial Machinery,Construction Machinery,USA,PLOW,A,L,4277141,100.0,"Douglas Dynamics, Inc.",United States
"Harley-Davidson, Inc.",HDAV,Manufacturing,Automotive,Motorcycles,USA,HOG,A,L,277444,100.0,"Harley-Davidson, Inc.",United States
"The Manitowoc Co., Inc.",MANT,Manufacturing,Industrial Machinery,Construction Machinery,USA,MTW,A,L,286163,100.0,"The Manitowoc Company, Inc.",United States
"Mayville Engineering Co., Inc.",MYVECI,Manufacturing,Other Manufacturing,Forging/Stamping,USA,MEC,A,L,4277414,100.0,"Mayville Engineering Company, Inc.",United States
"LiveWire Group, Inc.",RDJFAS,Manufacturing,Automotive,Motorcycles,USA,LVWR,A,L,1761375087,100.0,"LiveWire Group, Inc.",United States
Oshkosh Corp.,OTRUK,Manufacturing,Automotive,Trucks/Lorries/Vans,USA,OSK,A,L,294167,100.0,Oshkosh Corporation,United States
Odyne Corporation,THINTG,Manufacturing,Automotive,Vehicle Engine/Engine Parts,USA,ODYC,A,L,29731008,100.0,Odyne Corporation,United States
Modine Manufacturing Co.,MOD,Manufacturing,Automotive,Motor Vehicle Parts,USA,MOD,A,L,288838,100.0,Modine Manufacturing Company,United States
"Generac Holdings, Inc.",GNRCPS,Manufacturing,Industrial Machinery,Heating/Cooling/Air Treatment Equipment,USA,GNRC,A,L,78749412,100.0,Generac Holdings Inc.,United States
"Giga-tronics, Inc.",GTRNCS,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,GIGA,A,L,3103536,100.0,Giga Metals Corporation,Canada
"Cannabix Technologies, Inc.",WPNRSI,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,BLO,A,L,134232420,100.0,Bloober Team SA,Poland
"Somero Enterprises, Inc.",SMRENI,Manufacturing,Industrial Machinery,Construction Machinery,USA,SOM,A,L,20986436,100.0,Somec S.p.A.,Italy
MyCelx Technologies Corp.,MYCETC,Manufacturing,Industrial Machinery,Waste Treatment/Disposal Machinery,USA,MYX,A,L,28606250,100.0,Mayne Pharma Group Limited,Australia
"Hillenbrand, Inc.",HININH,Manufacturing,Industrial Machinery,Metalworking Machinery,USA,HI,A,L,28813289,100.0,Highland Copper Company Inc.,Canada
"Spirit AeroSystems Holdings, Inc.",SARSYI,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,SPR,A,L,640848132,100.0,Spyrosoft Spólka Akcyjna,Poland
"American Axle & Manufacturing Holdings, Inc.",AMXLE,Manufacturing,Automotive,Motor Vehicle Parts,USA,AXL,A,L,569756446,100.0,Arrow Exploration Corp.,Canada
"Superior Industries International, Inc.",SUP,Manufacturing,Automotive,Motor Vehicle Parts,USA,SUP,A,L,562171664,100.0,Supreme Plc,United Kingdom
"Triumph Group, Inc.",TRIIND,Manufacturing,Aerospace & Defense,Aircraft Cabin Equipment,USA,TGI,A,L,953543,100.0,Tgi Infrastructures Ltd,Israel
Spectra Systems Corp.,SPCSCI,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,SPSY,A,L,3240785,100.0,Spectra Systems Corporation,United States
"Brighton-Best International (Taiwan), Inc.",BBSASM,Manufacturing,Other Manufacturing,Screws/Nuts/Bolts,USA,8415,A,L,106519998,100.0,Brighton-Best International (Taiwan) Inc.,Taiwan
"Volcon, Inc.",MKGVGT,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,VLCN,A,L,24210204,100.0,Velcan Holdings,Luxembourg
Reliance Worldwide Corp. Ltd.,RELIWC,Manufacturing,Other Manufacturing,Plumbing Fittings/Fixtures,USA,RWC,A,L,330654700,100.0,Reliance Worldwide Corporation Limited,United States
"Faraday Future Intelligent Electric, Inc.",DDNTYP,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,FFIE,A,L,317005729,99.96,Faraday Future Intelligent Electric Inc.,United States
JBT Marel Corp.,JOBETC,Manufacturing,Industrial Machinery,Food Product Machinery,USA,JBT,A,L,4259332,99.96,JBT Marel Corporation,United States
"H&E Equipment Services, Inc.",HEQUIP,Manufacturing,Other Manufacturing,Construction Equipment Rental/Leasing,USA,HEES,A,L,129318,99.96,"H&E Equipment Services, Inc.",United States
Evans & Sutherland Computer Corporation,EAS,Manufacturing,Other Manufacturing,Simulators,USA,,A,L,28280,99.96,Evans & Sutherland Computer Corporation,United States
"FARO Technologies, Inc.",FRTCNG,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,FARO,A,L,365602,99.95,"FARO Technologies, Inc.",United States
"Spectaire Holdings, Inc.",BOHIFP,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,,A,L,1822389849,99.95,Spectaire Holdings Inc.,United States
"Unique Fabricating, Inc.",UNIQFI,Manufacturing,Automotive,Vehicle Engine/Engine Parts,USA,UFABQ,A,L,4205366,99.95,"Unique Fabricating, Inc.",United States
"Loar Holdings, Inc.",LOARH,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,,A,L,1876857378,99.95,Loar Holdings Inc.,United States
"SIFCO Industries, Inc.",SIFI,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,,A,L,301192,99.95,"SIFCO Industries, Inc.",United States
"Amentum Holdings, Inc.",AMNTMH,Manufacturing,Other Manufacturing,Engineering Services,USA,,A,L,145132373,99.95,"Amentum Holdings, Inc.",United States
"Movella Holdings, Inc.",HTTUYI,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,,A,L,138186591,99.94,Movella Holdings Inc.,United States
"Luminar Technologies, Inc.",AUUMBW,Manufacturing,Automotive,Autonomous Driving Technologies,USA,LAZR,A,L,429108594,99.93,"Luminar Technologies, Inc.",United States
"Mirion Technologies, Inc.",MGPIN,Manufacturing,Instruments & Electronics,Environmental Control Systems,USA,,A,L,836768,99.93,"Mirion Technologies, Inc.",United States
"AIRO Group Holdings, Inc.",AIGHIU,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,,A,L,1932425608,99.93,"AIRO Group Holdings, Inc.",United States
"Servotronics, Inc.",SVT,Manufacturing,Instruments & Electronics,Measuring/Precision Instruments,USA,,A,L,302848,99.93,"Servotronics, Inc.",United States
EZRaider Co.,EWSTCP,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,EZRG,A,L,717020733,99.93,EZRaider Co.,United States
"Capstone Green Energy Holdings, Inc.",CAPTRB,Manufacturing,Industrial Machinery,Turbines,USA,,A,L,26058,99.92,"Capstone Green Energy Holdings, Inc.",United States
"Lucid Group, Inc.",ATIEVI,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,,A,L,83747444,99.91,"Lucid Group, Inc.",United States
"REV Group, Inc.",AEOHI,Manufacturing,Automotive,Commercial Vehicles,USA,REVG,A,L,113541117,99.9,"REV Group, Inc.",United States
Gacw Incorporated,GACWIU,Manufacturing,Automotive,Motor Vehicle Parts,USA,GACW,A,L,545696963,99.89,GACW Incorporated,United States
"Nxu, Inc.",AMVHCI,Manufacturing,Automotive,Alternative Fuel Vehicles,USA,NXU,A,L,556353116,99.89,"Nxu, Inc.",United States
"Momentus, Inc.",ZUAUPA,Manufacturing,Aerospace & Defense,Aerospace Products/Parts,USA,,A,L,578410936,99.88,Momentus Inc.,United States
Nikola Corp.,WRPJAN,Manufacturing,Automotive,Commercial Vehicles,USA,NKLA,A,L,590935798,99.87,Nikola Corporation,United States
BrewBilt Brewing Co.,SBRTBO,Manufacturing,Industrial Machinery,Food Product Machinery,USA,,A,L,588508331,99.87,BrewBilt Brewing Company,United States
