CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Installed Building Products, Inc.",INSBPI,Construction,Building Construction,Building Completion,USA,IBP,A,L,10040674,100.0,"Installed Building Products, Inc.",United States
"M/I Homes, Inc.",MISCHH,Construction,Building Construction,Residential Building Construction,USA,MHO,A,L,328190,100.0,"M/I Homes, Inc.",United States
"BrightView Holdings, Inc.",BRIKM,Construction,Design & Planning,Landscaping/Gardening Services,USA,BV,A,L,568706872,100.0,"BrightView Holdings, Inc.",United States
"Toll Brothers, Inc.",TOLLB,Construction,Building Construction,Residential Building Construction,USA,TOL,A,L,308806,100.0,"Toll Brothers, Inc.",United States
"Limbach Holdings, Inc.",EQNBGU,Construction,Specialty Trades,Special Trade Contractors,USA,LMB,A,L,263324968,100.0,"Limbach Holdings, Inc.",United States
"United Homes Group, Inc.",VPTOLR,Construction,Building Construction,Residential Building Construction,USA,UHG,A,L,133020680,100.0,"United Homes Group, Inc.",United States
"CMARK International, Inc.",CMRKNT,Construction,Other Construction,Services to Facilities/Buildings,USA,CMIT,A,L,24923670,100.0,"CMARK International, Inc.",United States
"Victura Construction Group, Inc.",MUPAYS,Construction,Building Construction,Building Construction,USA,VICT,A,L,30491658,100.0,"Victura Construction Group, Inc.",United States
"D.R. Horton, Inc.",DRHRTN,Construction,Building Construction,Residential Building Construction,USA,DHI,A,L,107405,100.0,"D.R. Horton, Inc.",United States
Legacy Housing Corp.,LGHSNL,Construction,Building Construction,Residential Building Construction,USA,LEGH,A,L,558331055,100.0,Legacy Housing Corporation,United States
AECOM,AECOMM,Construction,Design & Planning,Architects,USA,ACM,A,L,701179,100.0,AECOM,United States
Primoris Services Corp.,RHPAQC,Construction,Heavy/Civil Construction,Heavy Construction,USA,PRIM,A,L,4236188,100.0,Primoris Services Corporation,United States
