CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"One World Products, Inc.",PUNTXZ,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,OWPC,A,L,594042616,100.0,"One World Products, Inc.",United States
"Edible Garden AG , Inc.",EDBLGI,Agriculture,Specialty Crops,Vegetable Growing,USA,EDBL,A,L,403117116,100.0,Edible Garden AG Incorporated,United States
"Resonate Blends, Inc.",BROCON,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,KOAN,A,L,252176634,100.0,"Resonate Blends, Inc.",United States
"NextMart, Inc.",FUTTEC,Agriculture,Livestock,Livestock Farming,USA,NXMR,A,L,23218311,100.0,"NextMart, Inc.",United States
Stevia Corp.,IPZPKR,Agriculture,Other Agriculture,Farming,USA,STEV,A,L,46773084,100.0,Stevia Corp.,United States
"Agri-Dynamics, Inc.",AGIDYN,Agriculture,Other Agriculture,Farming,USA,AGDY,A,L,2947428,100.0,"Agri Dynamics, Inc.",United States
"African Agriculture Holdings, Inc.",IAUAWF,Agriculture,Other Agriculture,Farming,USA,AAGR,A,L,1679992729,100.0,African Agriculture Holdings Inc.,United States
Scotts Miracle-Gro Co.,SCTSCO,Agriculture,Agri-Inputs & Support,Fertilizers,USA,SMG,A,L,322121,100.0,The Scotts Miracle-Gro Company,United States
National Stock Yards Co.,NTSTY,Agriculture,Livestock,Cattle Farming,USA,NSYC,A,L,3171660,100.0,National Stock Yards Company,United States
Korver Corp.,SCONTR,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,KOVR,A,L,3181743,100.0,Korver Corp.,United States
"American Green, Inc.",TIMALI,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,ERBB,A,L,658500,100.0,"American Green, Inc.",United States
FMC Corp.,FMCUSA,Agriculture,Agri-Inputs & Support,Pesticides,USA,FMC,A,L,28606,100.0,FMC Corporation,United States
"Plandai Biotechnology, Inc.",JRYINC,Agriculture,Other Agriculture,Farming,USA,PLPL,A,L,143426972,100.0,"Plandaí Biotechnology, Inc.",Taiwan
"Vital Farms, Inc.",VTLFRM,Agriculture,Livestock,Poultry Farming,USA,VITL,A,L,231730321,100.0,"Vital Farms, Inc.",United States
"NaturalShrimp, Inc.",MPONLD,Agriculture,Fishing & Aquaculture,Aquaculture,USA,SHMP,A,L,113354619,100.0,NaturalShrimp Incorporated,United States
"CannLabs, Inc.",SBRANI,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,CANL,A,L,266097876,100.0,"CannLabs, Inc.",United States
"TreeCon Resources, Inc.",KAPA,Agriculture,Forestry,Forestry/Logging,USA,TCOR,A,L,283160,100.0,"TreeCon Resources, Inc.",United States
Allied Energy Corp.,HLTHCH,Agriculture,Agri-Inputs & Support,Fertilizers,USA,AGYP,A,L,2972875,100.0,Allied Energy Corporation,United States
CVR Partners LP,CVRPTN,Agriculture,Agri-Inputs & Support,Fertilizers,USA,UAN,A,L,41694753,100.0,"CVR Partners, LP",United States
Gold River Productions Inc,OMGENV,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,GRPS,A,L,1801954818,100.0,"Gold River Productions, Inc.",United States
Shi Corp.,IMPN,Agriculture,Forestry,Forestry/Logging,USA,SHCC,A,L,405111,100.0,Shi Corporation,United States
"Aibotics, Inc.",RMINVT,Agriculture,Specialty Crops,Horticulture,USA,TPIA,A,L,21754481,100.0,PT Chandra Asri Pacific Tbk,Indonesia
"Planet 13 Holdings, Inc.",WGPLOH,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,PLTH,A,L,567907651,100.0,Planet 13 Holdings Inc.,United States
SafeSpace Global Corp.,JQJMPZ,Agriculture,Other Agriculture,Farming,USA,HITC,A,L,1849190063,100.0,Hsbc S&P India Tech Ucits Etf,Ireland
"Green Thumb Industries, Inc.",DALMA,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,,A,L,560549330,99.95,Green Thumb Industries Inc.,United States
A. D. Makepeace Company,MAKEAD,Agriculture,Specialty Crops,Fruit Growing,USA,,A,L,3168322,99.95,A.D. Makepeace Company,United States
Bright Green Corp.,ZNIDKS,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,,A,L,1765406333,99.94,Bright Green Corporation,United States
"StateHouse Holdings, Inc.",GRSSEN,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,STHZ,A,L,319427070,99.93,StateHouse Holdings Inc.,United States
Cannaisseur Group Inc.,MSJCZP,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,,A,L,1771410041,99.9,"The Cannaisseur Group, Inc.",United States
All For One Media Corp.,EEQUPK,Agriculture,Livestock,Livestock Farming,USA,EEQU,A,L,62729168,99.9,All For One Media Corp.,United States
"HumaTech, Inc.",HMCHNC,Agriculture,Agri-Inputs & Support,Fertilizers,USA,,A,L,412268,99.9,"Humatech, Inc.",United States
"Dogecoin Cash, Inc.",USUNC,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,CBDS,A,L,243263644,99.89,"Dogecoin Cash, Inc.",United States
Fluent Corp.,FWBKBB,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,TIUM.U,A,L,586670022,99.87,FLUENT Corp.,United States
"Hydrofarm Holdings Group, Inc.",RGIXKW,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,,A,L,277863826,99.87,"Hydrofarm Holdings Group, Inc.",United States
Rafex Gold Corp.,SKHENC,Agriculture,Forestry,Forestry/Logging,USA,,A,L,28644994,99.86,Rafex Gold Corp.,United States
"Kona Gold Beverage, Inc.",CLIQTT,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,KGKG,A,L,106678807,99.79,"Evercore Holdings, Inc.",United States
"Cadiz, Inc.",ARDTC,Agriculture,Other Agriculture,Farming,USA,CDZIP,A,L,294780,99.65,Cadiz Inc.,United States
"Astra Energy, Inc.",HRTGMN,Agriculture,Other Agriculture,Farming,USA,OCSM,A,L,23572300,99.6,"Astra Energy, Inc.",United States
"Bionoid Pharma, Inc.",IMEDST,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,BINP,A,L,31210580,99.52,"AI Maverick Intel, Inc.",United States
Da Zhong Trading Group Holding Co.,BNHIN,Agriculture,Agri-Inputs & Support,Animal Feed,USA,DZGH,A,L,145422790,99.44,Da Zhong Trading Group Holding Company,China
The Now Corp.,NWCOP,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,NWPN,A,L,538852665,99.05,The Now Corporation,United States
"Beleave, Inc.",ZSZCUP,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,BLEVF,A,L,249970787,98.46,"BeLeave, Inc.",United States
"International Consolidated Cos., Inc.",SGMDSY,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,INCC,A,L,12456691,98.45,Tersis Technologies Inc.,United States
"ESG, Inc.",RWULVG,Agriculture,Agri-Inputs & Support,Seeds,USA,,A,L,1861849949,98.08,ESG Inc.,United States
"CHS, Inc.",CXN,Agriculture,Other Agriculture,Farming,USA,CHSCP,A,L,35508658,97.73,CHS Incorporated,United States
China Dasheng Biotechnology Co.,MXNUPK,Agriculture,Agri-Inputs & Support,Animal Feed,USA,CDBT,A,L,40488408,97.53,Cycclone Inc.,China
Flora Growth Corp.,FGRWCR,Agriculture,Specialty Crops,Marijuana Growing/Cultivation,USA,FLGC,A,L,640432033,87.36,ZeroStack Corp.,Canada
