CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Finance of America Cos., Inc.",NKSOQN,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,FOA,A,L,691583405,100.0,Finance of America Companies Inc.,United States
"AMEN Properties, Inc.",DIDAXI,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,AMEN,A,L,376188,100.0,"AMEN Properties, Inc.",United States
"Gadsden Properties, Inc.",LASERP,Real Estate,REITs,Diversified REITs,USA,GADS,A,L,409252954,100.0,"Gadsden Properties, Inc.",United States
The Howard Hughes Corp.,SUMCO,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,HHH,A,L,4528419,100.0,Howard Hughes Holdings Inc.,United States
"Goosehead Insurance, Inc.",OAEHVU,Real Estate,Other Real Estate,Property/Casualty Insurance,USA,GSHD,A,L,557929974,100.0,"Goosehead Insurance, Inc.",United States
"Advanced Lighting Solutions, Inc.",ADVLGH,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,AVLS,A,L,2947062,100.0,"Advanced Lighting Solutions, Inc.",United States
"Innovative Industrial Properties, Inc.",RWIGWH,Real Estate,REITs,Specialty REITs,USA,IIPR,A,L,405051319,100.0,"Innovative Industrial Properties, Inc.",United States
"Extra Space Storage, Inc.",XTRSPS,Real Estate,REITs,Specialty REITs,USA,EXR,A,L,8057672,100.0,Extra Space Storage Inc.,United States
"Advanced Oxygen Technologies, Inc.",AQNT,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,AOXY,A,L,251289,100.0,"Advanced Oxygen Technologies, Inc.",United States
"AvalonBay Communities, Inc.",BAYAPC,Real Estate,REITs,Residential REITs,USA,AVB,A,L,329141,100.0,"AvalonBay Communities, Inc.",United States
"Dynex Capital, Inc.",RACMOR,Real Estate,REITs,Mortgage REITs,USA,DX,A,L,299081,100.0,"Dynex Capital, Inc.",United States
ENDI Corp.,WHTDVS,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,ENDI,A,L,422313080,100.0,"CrossingBridge Advisors, LLC",United States
Freddie Mac,FREDDY,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,FMCC,A,L,271199,100.0,Federal Home Loan Mortgage Corporation,United States
Gladstone Land Corp.,GLADZZ,Real Estate,REITs,Specialty REITs,USA,LAND,A,L,111484076,100.0,Gladstone Land Corporation,United States
"Broad Street Realty, Inc.",VMSHOT,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,BRST,A,L,141394223,100.0,"Broad Street Realty, Inc.",United States
"Apple Hospitality REIT, Inc.",APRNII,Real Estate,REITs,Hospitality REITs,USA,APLE,A,L,38985277,100.0,"Apple Hospitality REIT, Inc.",United States
"Medalist Diversified REIT, Inc.",KEUYMU,Real Estate,REITs,Diversified REITs,USA,MDRR,A,L,312902074,100.0,"Medalist Diversified, Inc.",United States
"Park Hotels & Resorts, Inc.",PKHOTR,Real Estate,REITs,Hospitality REITs,USA,PK,A,L,246279126,100.0,Park Hotels & Resorts Inc.,United States
"Wheeler Real Estate Investment Trust, Inc.",WHRZZZ,Real Estate,REITs,Retail REITs,USA,WHLR,A,L,139437757,100.0,"Wheeler Real Estate Investment Trust, Inc.",United States
Terreno Realty Corp.,TRRRCR,Real Estate,REITs,Industrial/Office REITs,USA,TRNO,A,L,79277661,100.0,Terreno Realty Corporation,United States
Weyerhaeuser Co.,WEYHAS,Real Estate,REITs,Specialty REITs,USA,WY,A,L,107633,100.0,Weyerhaeuser Company,United States
"Zillow Group, Inc.",ZILLOW,Real Estate,Residential Real Estate,Residential Real Estate,USA,ZG,A,L,20523038,100.0,"Zillow Group, Inc.",United States
"Medical Properties Trust, Inc.",MEDPTI,Real Estate,REITs,Healthcare REITs,USA,MPW,A,L,1913180474,100.0,Metal Powder Works Limited,United States
"Metro One Development, Inc.",OTGH,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,MTRO,A,L,39370193,100.0,Metro Bank Holdings PLC,United Kingdom
Guild Holdings Co.,BVBWQB,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,GHLD,A,L,1801107905,100.0,Global X Metaverse ETF,Australia
Safe & Green Development Corp.,KUSGAV,Real Estate,Residential Real Estate,Residential Real Estate,USA,SGD,A,L,573724857,100.0,Snowline Gold Corp.,Canada
"Alexander & Baldwin, Inc.",ALEXBA,Real Estate,REITs,Retail REITs,USA,ALEX,A,L,50176680,100.0,Alexandria Group Oyj,Finland
"LiquidValue Development, Inc.",HMUSOB,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,HMUS,A,L,105707661,100.0,HSBC ETFs Public Limited Company - HSBC MSCI USA UCITS ETF,United Kingdom
Office Properties Income Trust,GOVPIT,Real Estate,REITs,Industrial/Office REITs,USA,OPI,A,L,117542163,100.0,Optigis S.A.,Poland
"Cascadia Investments, Inc.",FSHPRP,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,CDIV,A,L,691618104,100.0,Manulife Smart Dividend ETF,Canada
"Rithm Property Trust, Inc.",GAJAXC,Real Estate,REITs,Mortgage REITs,USA,AJX,A,L,82339724,100.0,Alexium International Group Limited,United States
"Mr. Cooper Group, Inc.",WSHMUT,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,COOP,A,L,5418692,100.0,The Co-operative Bank of Kenya Limited,Kenya
"Sotherly Hotels, Inc.",MHIHC,Real Estate,REITs,Hospitality REITs,USA,SOHO,A,L,531369527,100.0,Social Housing REIT plc,United Kingdom
PotlatchDeltic Corp.,POTCOR,Real Estate,REITs,Specialty REITs,USA,PCH,A,L,256095196,100.0,Phoenix Capital Holding AD,Bulgaria
Bluerock Residential Growth REIT Inc,BRGZXZ,Real Estate,REITs,Residential REITs,USA,,A,L,47687921,99.96,"Bluerock Residential Growth REIT, Inc.",United States
Belpointe PREP LLC,DADFSZ,Real Estate,Commercial Real Estate,Retail Real Estate,USA,,A,L,693489764,99.96,"Belpointe PREP, LLC",United States
"Strawberry Fields REIT, Inc.",KJQFCJ,Real Estate,REITs,Healthcare REITs,USA,,A,L,331098792,99.96,"Strawberry Fields REIT, Inc.",United States
Capstead Mortgage Corporation,LOMASM,Real Estate,REITs,Mortgage REITs,USA,,A,L,258673,99.95,Capstead Mortgage Corporation,United States
CoreSite Realty Corporation,CSITEZ,Real Estate,REITs,Industrial/Office REITs,USA,,A,L,105768270,99.95,CoreSite Realty Corporation,United States
MTGE Investment Corp,ACMICZ,Real Estate,REITs,Mortgage REITs,USA,,A,L,129395200,99.95,MTGE Investment Corp.,United States
"Donegal Group, Inc.",DONEG,Real Estate,Other Real Estate,Property/Casualty Insurance,USA,DGICA,A,L,267024,99.94,Donegal Group Inc.,United States
Federal Agricultural Mortgage Corp.,FEDAMC,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,,A,L,360653,99.93,Federal Agricultural Mortgage Corporation,United States
Office Properties Income Trust,SIRXIT,Real Estate,REITs,Industrial/Office REITs,USA,,A,L,53262489,99.93,Office Properties Income Trust,United States
Gtj Reit  Inc.,GTJREI,Real Estate,REITs,Industrial/Office REITs,USA,,A,L,28434842,99.93,"GTJ REIT, Inc.",United States
"Anywhere Real Estate, Inc.",RLGYCP,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,HOUS,A,L,26879202,99.93,Anywhere Real Estate Inc.,United States
"National Healthcare Properties, Inc.",LZKREG,Real Estate,REITs,Healthcare REITs,USA,HLTC,A,L,223781219,99.93,"National Healthcare Properties, Inc.",United States
"Paramount Group, Inc.",PGRINC,Real Estate,REITs,Industrial/Office REITs,USA,PGRE,A,L,4524129,99.93,"Paramount Group, Inc.",United States
"Trinity Place Holdings, Inc.",SYMSC,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,,A,L,306277,99.93,Trinity Place Holdings Inc.,United States
"Income Opportunity Realty Investors, Inc.",CCIOTT,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,,A,L,280786,99.93,"Income Opportunity Realty Investors, Inc.",United States
Accredited Mortgage Loan REIT Trust,ACMTGR,Real Estate,REITs,Real Estate Investment Trusts,USA,,A,L,11215906,99.92,Accredited Mortgage Loan REIT Trust,United States
Urstadt Biddle Properties Inc.,HRE,Real Estate,REITs,Retail REITs,USA,,A,L,276658,99.92,Urstadt Biddle Properties Inc.,United States
"Millrose Properties, Inc.",VVQFTA,Real Estate,REITs,Residential REITs,USA,,A,L,1900389437,99.92,"Millrose Properties, Inc.",United States
"Lightstone Value Plus REIT I, Inc.",LVPRXT,Real Estate,REITs,Diversified REITs,USA,,A,L,10837790,99.91,"Lightstone Value Plus REIT I, Inc.",United States
Better Home & Finance Holding Co.,BHDGWK,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,,A,L,320523021,99.91,Better Home & Finance Holding Company,United States
RPT Realty,RMCGRN,Real Estate,REITs,Retail REITs,USA,,A,L,300897,99.91,RPT Realty,United States
Aztec Land & Cattle Ltd.,AZTLCC,Real Estate,Commercial Real Estate,Commercial Real Estate,USA,AZLCZ,A,L,3110078,99.9,"Aztec Land and Cattle Company, Limited",United States
Redefy Corp.,MGDYI,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,RDCO,A,L,557971345,99.9,Redefy Corporation,United States
"First Real Estate Investment Trust of New Jersey, Inc.",FESTI,Real Estate,REITs,Diversified REITs,USA,FREVS,A,L,3585135,99.9,"First Real Estate Investment Trust of New Jersey, Inc.",United States
Safehold Inc,APMT,Real Estate,REITs,Mortgage REITs,USA,,A,L,427255106,99.9,Safehold Inc.,United States
"Corporate Property Associates 17-Global, Inc.",CPPXV,Real Estate,REITs,Diversified REITs,USA,,A,L,32778658,99.9,Corporate Property Associates 17 - Global Incorporated,United States
Rescap Liquidating Trust,RSLITZ,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,RESCU,A,L,22321759,99.88,Rescap Liquidating Trust,United States
"Omagine, Inc.",ALFAIN,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,OMAGQ,A,L,22651336,99.88,"Omagine, Inc.",United States
Redfin Corp.,REDCRP,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,RDFN,A,L,25389842,99.88,Redfin Corporation,United States
Smartstop Self Storage Reit  Inc.,PVFZFH,Real Estate,REITs,Industrial/Office REITs,USA,STSFF,A,L,245787131,99.87,"SmartStop Self Storage REIT, Inc.",United States
Flagship Communities Real Estate Investment Trust,LYHWHW,Real Estate,REITs,Residential REITs,USA,MHC.U,A,L,687037067,99.87,Flagship Communities Real Estate Investment Trust,United States
Pillarstone Capital REIT,WELGPT,Real Estate,REITs,Diversified REITs,USA,,A,L,372987,99.87,Pillarstone Capital REIT,United States
Palmetto Real Estate Trust,PLMETT,Real Estate,REITs,Retail REITs,USA,PTTTS,A,L,2983124,99.85,Palmetto Real Estate Trust,United States
"FrontView REIT, Inc.",OLRWGR,Real Estate,REITs,Diversified REITs,USA,,A,L,433836811,99.84,"FrontView REIT, Inc.",United States
"Impac Mortgage Holdings, Inc.",IMCRMO,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,IMPM,A,L,347833,99.83,"Impac Mortgage Holdings, Inc.",United States
Victory Commercial Management Inc,RTHLYG,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,,A,L,590536482,99.83,Victory Commercial Management Inc.,United States
Presidential Realty Corp.,PDLA,Real Estate,REITs,Diversified REITs,USA,PDNLA,A,L,297938,99.83,Presidential Realty Corporation,United States
Security National Financial Corp.,SNLFIN,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,SNFCA,A,L,301590,99.83,Security National Financial Corporation,United States
"JER Investors Trust, Inc.",JERITI,Real Estate,REITs,Mortgage REITs,USA,JERTQ,A,L,10359874,99.83,JER Investors Trust Inc.,United States
CNL Healthcare Properties Inc.,JWVJFE,Real Estate,REITs,Healthcare REITs,USA,,A,L,144831039,99.82,"CNL Healthcare Properties, Inc.",United States
InvenTrust Properties Corp.,IARETI,Real Estate,REITs,Retail REITs,USA,IARE,A,L,20527831,99.82,InvenTrust Properties Corp.,United States
Curbline Properties Corp.,COTLRZ,Real Estate,REITs,Retail REITs,USA,,A,L,1860584814,99.82,Curbline Properties Corp.,United States
"Seaport Entertainment Group, Inc.",VOYFMV,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,,A,L,1881924070,99.81,Seaport Entertainment Group Inc.,United States
Gladstone Commercial Corp.,GLDSCM,Real Estate,REITs,Industrial/Office REITs,USA,GOODO,A,L,6013834,99.81,Gladstone Commercial Corporation,United States
DeFi Development Corp.,QKGIIL,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,JNVR,A,L,669333252,99.8,DeFi Development Corp.,United States
American Church Mortgage Co.,AMCHMO,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,,A,L,3102674,99.8,American Church Mortgage Company,United States
"Plymouth Industrial REIT, Inc.",PLYORI,Real Estate,REITs,Industrial/Office REITs,USA,PLYM,A,L,128982320,99.79,"Plymouth Industrial REIT, Inc.",United States
"Healthcare Realty Trust, Inc.",HEALRT,Real Estate,REITs,Healthcare REITs,USA,,A,L,329083,99.78,Healthcare Realty Trust Incorporated,United States
LaSalle Hotel Properties,LASHTL,Real Estate,REITs,Hospitality REITs,USA,,A,L,383410,99.77,LaSalle Hotel Properties,United States
Silver Merger Sub 1  Llc,TAUBMC,Real Estate,REITs,Retail REITs,USA,,A,L,1959696024,99.76,"Silver Merger Sub 1, LLC",United States
"Strategic Realty Trust, Inc.",TNSRTI,Real Estate,REITs,Retail REITs,USA,SGIC,A,L,50034020,99.76,"Strategic Realty Trust, Inc.",United States
Beaver Coal Co. Ltd.,BEAVER,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,BVERS,A,L,3103325,99.76,"Beaver Coal Company, Limited",United States
Physicians Realty Trust,PHYRAT,Real Estate,REITs,Healthcare REITs,USA,,A,L,240823191,99.74,Physicians Realty Trust,United States
Power REIT,PW,Real Estate,REITs,Specialty REITs,USA,,A,L,297145,99.7,Power REIT,United States
"Stem Holdings, Inc.",ONMNKB,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,,A,L,106720591,99.66,"Stem Holdings, Inc.",United States
"Armada Hoffler Properties, Inc.",ARMHCC,Real Estate,REITs,Retail REITs,USA,AHH,A,L,233521958,99.65,AH REALTY TRUST INC,United States
UC Asset LP,IIERUK,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,UCASU,A,L,552713652,99.64,"UC Asset, LP",United States
"Omni Ventures, Inc.",OMNVEN,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,OMVE,A,L,51731388,99.62,"Omni Ventures, Inc.",United States
Gould Investors L.P.,GTR,Real Estate,Commercial Real Estate,Retail Real Estate,USA,GDVTZ,A,L,3198817,99.62,"Gould Investors, L.P.",United States
"Omni Rail Products, Inc.",CRMED,Real Estate,Real Estate Services,Real Estate/Construction,USA,,A,L,403673,99.6,"OMNI Rail Products, Inc.",United States
Landa App LLC,WFQAZF,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,LNDOS,A,L,696856259,99.58,Landa App LLC,United States
Belle Isle Corp,BLLISL,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,BILSU,A,L,3103331,99.57,Belle Isle Corp.,United States
"Equity Inns, Inc.",UQUINN,Real Estate,REITs,Real Estate Investment Trusts,USA,,A,L,331929,99.57,"Equity Inns, Inc.",United States
Ultimate Lifestyle Corporation,AZTCTC,Real Estate,Residential Real Estate,Residential Property Dealing/Owning,USA,UMLS,A,L,386411,99.54,Ultimate Lifestyle Corp,United States
"Post Properties, Inc.",PSTPRO,Real Estate,Real Estate Services,Property Managers,USA,,A,L,329287,99.53,"Post Properties, Inc.",United States
"New York Mortgage Trust, Inc.",NYMT,Real Estate,REITs,Mortgage REITs,USA,NYMT,A,L,8322482,99.46,"Adamas Trust, Inc.",United States
"Griffin-American Healthcare REIT III, Inc.",GHIIIZ,Real Estate,REITs,Healthcare REITs,USA,GRAH,A,L,226404432,99.29,"American Healthcare REIT, Inc.",United States
"Global Medical REIT, Inc.",WOSGYQ,Real Estate,REITs,Healthcare REITs,USA,GMRE,A,L,142300747,99.29,Chiron Real Estate Inc.,United States
Canal Capital Corporation,UNSTY,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,,A,L,258619,99.09,Canal Capital Corporation,United States
Freedom Holding Inc.,FMDFKP,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,FHLD,A,L,244779267,98.67,"Freedom Holding, Inc.",United States
Tortoise Capital Resources,TRCPRS,Real Estate,REITs,Specialty REITs,USA,,A,L,404492666,98.11,Tortoise Capital,United States
"Asia Properties, Inc.",ASIPP,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,ASPZ,A,L,712420,96.91,HyOrc Corporation,United States
"Bridge Investment Group Holdings, Inc.",BRIINV,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,,A,L,132698650,96.24,Bridge Investment Group Holdings LLC,United States
International Endeavors Corp.,INTQWW,Real Estate,Real Estate Services,Property Managers,USA,IDVV,A,L,266815650,95.88,International Endeavors Corp,Hong Kong
Belpoint REIT Inc.,GSECJZ,Real Estate,REITs,Specialty REITs,USA,,A,L,594147334,46.6,"Belpointe REIT, Inc.",United States
