CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"United States Lime & Minerals, Inc.",RANG,Materials,Other Materials,Lime/Gypsum Products,USA,USLM,A,L,302396,100.0,"United States Lime & Minerals, Inc.",United States
"Southridge Enterprises, Inc.",STHEIN,Materials,Metals & Mining,Mining/Quarrying,USA,SRGE,A,L,12104685,100.0,"Southridge Enterprises, Inc.",United States
United States Antimony Corp.,USANT,Materials,Metals & Mining,Precious Metals,USA,UAMY,A,L,412382,100.0,United States Antimony Corporation,United States
"Flame Seal Products, Inc.",FSPI,Materials,Chemicals,Chemicals,USA,FLMP,A,L,3110218,100.0,"Flame Seal Products, Inc.",United States
GEO JS Tech Group Corp.,JSGEOT,Materials,Metals & Mining,Ferrous Metal Ore Mining,USA,GJST,A,L,245508244,100.0,GEO JS Tech Group Corp.,United States
Quanex Building Products Corp.,NXWNNW,Materials,Building Materials,Building Materials/Products,USA,NX,A,L,40084670,100.0,Quanex Building Products Corporation,United States
Westlake Chemical Partners LP,WLCPW,Materials,Chemicals,Chemicals,USA,WLKP,A,L,262786915,100.0,Westlake Chemical Partners LP,United States
Westlake Corp.,WSTPOL,Materials,Chemicals,Petrochemicals,USA,WLK,A,L,701143,100.0,Westlake Corporation,United States
"Builders FirstSource, Inc.",BLDFST,Materials,Building Materials,Building Materials/Products,USA,BLDR,A,L,34817,100.0,"Builders FirstSource, Inc.",United States
Celanese Corp.,CELANS,Materials,Chemicals,Basic Organic Chemicals,USA,CE,A,L,405277,100.0,Celanese Corporation,United States
Commercial Metals Co.,COMMTL,Materials,Metals & Mining,Ferrous Metals,USA,CMC,A,L,262639,100.0,Commercial Metals Company,United States
Kimberly-Clark Corp.,KMBCL,Materials,Paper & Packaging,Sanitary Paper Products,USA,KMB,A,L,283857,100.0,Kimberly-Clark Corporation,United States
"DynaResource, Inc.",WSCTMN,Materials,Metals & Mining,Gold Ore Mining,USA,DYNR,A,L,3474173,100.0,"DynaResource, Inc.",United States
"Friedman Industries, Inc.",FRD,Materials,Other Materials,Steel Production,USA,FRD,A,L,273703,100.0,"Friedman Industries, Incorporated",United States
United Energy Corp. (New Jersey),UNENCO,Materials,Chemicals,Basic Organic Chemicals,USA,UNRG,A,L,641368921,100.0,United Energy Corp.,United States
"C-Bond Systems, Inc.",WETMPK,Materials,Glass & Ceramics,Glass/Glass Products,USA,CBNT,A,L,560902901,100.0,"C-Bond Systems, Inc.",United States
Texas Mineral Resources Corp.,STDSIL,Materials,Metals & Mining,Rare Earth Metals,USA,TMRC,A,L,3182391,100.0,Texas Mineral Resources Corp.,United States
EnerTeck Corp.,GLDBND,Materials,Chemicals,Chemicals,USA,ETCK,A,L,1554855,100.0,EnerTeck Corporation,United States
Huntsman Corp.,HUCCO,Materials,Chemicals,Chemicals,USA,HUN,A,L,165298,100.0,Huntsman Corporation,United States
Clifton Mining Co.,CLIFMI,Materials,Metals & Mining,Gold Ore Mining,USA,CFTN,A,L,983743,100.0,Clifton Mining Company,United States
"Golden Phoenix Minerals, Inc.",GLDPHN,Materials,Metals & Mining,Precious Metals,USA,GPXM,A,L,389549,100.0,"Golden Phoenix Minerals, Inc.",United States
Avalanche International Corp.,AVLPPK,Materials,Building Materials,Building Materials/Products,USA,AVLP,A,L,146140998,100.0,"Avalanche International, Corp.",United States
NewMarket Corp.,ETHYC,Materials,Chemicals,Basic Organic Chemicals,USA,NEU,A,L,270395,100.0,NewMarket Corporation,United States
Tredegar Corp.,TREDIN,Materials,Metals & Mining,Aluminum,USA,TG,A,L,189282,100.0,Tredegar Corporation,United States
American Woodmark Corp.,AWOOD,Materials,Building Materials,Building Materials/Products,USA,AMWD,A,L,250549,100.0,American Woodmark Corporation,United States
"Trex Co., Inc.",TRXC,Materials,Building Materials,Building Materials/Products,USA,TREX,A,L,231534,100.0,"Trex Company, Inc.",United States
"LKA Gold, Inc.",DIMRES,Materials,Metals & Mining,Gold Ore Mining,USA,LKAI,A,L,4691730,100.0,LKA Gold Incorporated,United States
Auscrete Corp.,FPPCJD,Materials,Building Materials,Cement/Ready-mix Concrete,USA,ASCK,A,L,106405016,100.0,Auscrete Corporation,United States
Silver Predator Corp.,PLTARO,Materials,Metals & Mining,Silver Ore Mining,USA,SPD,A,L,678889194,100.0,Simplify Exchange Traded Funds - Simplify US Equity PLUS Downside Convexity ETF,United States
Chester Mining Company,CHMNNG,Materials,Metals & Mining,Metal Ore Mining,USA,CHMN,A,L,3103649,100.0,Chester Mining Company,United States
"Artisan Consumer Goods, Inc.",CSSYVT,Materials,Metals & Mining,Stone Mining/Quarrying,USA,ARRT,A,L,140769681,100.0,"Artisan Consumer Goods, Inc.",United States
Clearwater Paper Corp.,CLWPAP,Materials,Paper & Packaging,Sanitary Paper Products,USA,CLW,A,L,27447874,100.0,Clearwater Paper Corporation,United States
Goldrich Mining Co.,LSQAW,Materials,Metals & Mining,Gold Ore Mining,USA,GRMC,A,L,3168212,100.0,Goldrich Mining Company,United States
Northwest Pipe Co.,NRTPIP,Materials,Other Materials,Steel/Iron Products,USA,NWPX,A,L,367138,100.0,"NWPX Infrastructure, Inc.",United States
Zurn Elkay Water Solutions Corp.,REXNOC,Materials,Metals & Mining,Metal Products,USA,ZWS,A,L,46888354,100.0,Zurn Elkay Water Solutions Corporation,United States
Sensient Technologies Corp.,UF,Materials,Plastics & Polymers,Synthetic Dyes/Pigments,USA,SXT,A,L,311239,100.0,Sensient Technologies Corporation,United States
Metaline Contact Mines Co.,METLCM,Materials,Metals & Mining,Mining/Quarrying,USA,MTLI,A,L,3170039,100.0,Metaline Contact Mines,United States
Ameritrust Corp.,GRYOKP,Materials,Metals & Mining,Non-ferrous Metals,USA,ATCC,A,L,32853105,100.0,Ameritrust Corporation,United States
"Buyer Group International, Inc.",BYGRIN,Materials,Metals & Mining,Metal Ore Mining,USA,BYRG,A,L,42919864,100.0,"Buyer Group International, Inc.",United States
Captivision Inc.,NAEFLU,Materials,Building Materials,Building Materials/Products,USA,CAPT,A,L,656201450,100.0,Capitan Silver Corp.,Canada
"TPI Composites, Inc.",TPICI,Materials,Plastics & Polymers,Plastics Products,USA,TPIC,A,L,717735999,100.0,Tamkeen Insurance Company,Palestinian Authority
"TriStar Gold, Inc.",TXSTAR,Materials,Metals & Mining,Gold Ore Mining,USA,TSG,A,L,13514301,100.0,Tsogo Sun Limited,South Africa
Alaska Silver Corp.,WACANG,Materials,Metals & Mining,Silver Ore Mining,USA,WAM,A,L,216351761,100.0,Alaska Silver Corp.,United States
"Arizona Gold & Silver, Inc.",DODEEG,Materials,Metals & Mining,Precious Metals,USA,AZS,A,L,141108595,100.0,Arizona Gold & Silver Inc.,Canada
Au Gold Corp.,SCHCAP,Materials,Metals & Mining,Gold Ore Mining,USA,AUGC,A,L,636591759,100.0,Au Gold Corp.,Canada
"Taranis Resources, Inc.",TARRES,Materials,Metals & Mining,Metal Ore Mining,USA,TRO,A,L,7011040,100.0,Taranis Resources Inc.,Canada
Patagonia Gold Corp.,SINOMR,Materials,Metals & Mining,Gold Ore Mining,USA,PGDC,A,L,8143837,100.0,Patagonia Gold Corp.,Canada
"Omni-Lite Industries Canada, Inc.",OMLITI,Materials,Metals & Mining,Metal Products,USA,OML,A,L,968608,100.0,Omni-Lite Industries Canada Inc.,United States
Scandium International Mining Corp.,GOLDPM,Materials,Metals & Mining,Rare Earth Metals,USA,SCY,A,L,1817424860,100.0,Csop Asset Management Limited - CSOP CSI Star and Chinext 50 Index ETF,China
Magnera Corp.,GLT,Materials,Paper & Packaging,Paper Mills,USA,GLT,A,L,81588621,100.0,Global Electrical Technology Corp.,Vietnam
Sealed Air Corp.,WRGRCE,Materials,Plastics & Polymers,Plastic Containers/Packaging,USA,SEE,A,L,8975209,100.0,Seeing Machines Limited,Australia
"AmericaTowne Holdings, Inc.",NGLDSL,Materials,Building Materials,Building Materials/Products,USA,ATMO,A,L,694788214,100.0,Atmofizer Technologies Inc.,Canada
"Olympic Steel, Inc.",OLMSTL,Materials,Other Materials,Steel Production,USA,ZEUS,A,L,274731100,100.0,Zeus North America Mining Corp.,Canada
"Arizona Sonoran Copper Co., Inc.",AYDFHW,Materials,Metals & Mining,Copper Ore/Nickel Ore Mining,USA,ASCU,A,L,631952835,100.0,Arizona Sonoran Copper Company Inc.,Canada
"BE Resources, Inc.",BERSOR,Materials,Metals & Mining,Metal Ore Mining,USA,BER.H,A,L,46605863,100.0,BE Resources Inc.,Canada
"Jaguar Mining, Inc.",GLDPST,Materials,Metals & Mining,Gold Ore Mining,USA,JAG,A,L,4279240,100.0,Jaguar Mining Inc.,Canada
United States Steel Corp.,USXMAR,Materials,Other Materials,Steel Production,USA,X,A,L,140138572,100.0,TMX Group Limited,Canada
Trinseo Plc,STYRNZ,Materials,Plastics & Polymers,Synthetic Resins/Polymers,USA,TSE,A,L,225305232,100.0,Thai Solar Energy Public Company Limited,Thailand
enCore Energy Corp.,DNTXSS,Materials,Metals & Mining,Uranium Ore Mining,USA,EU,A,L,142528183,100.0,enCore Energy Corp.,United States
"MRC Global, Inc.",MCJUN,Materials,Metals & Mining,Metal Products,USA,MRC,A,L,873777,100.0,Morguard Corporation,Canada
Gold Reserve Ltd.,GLDR,Materials,Metals & Mining,Gold Ore Mining,USA,GRZ,A,L,1822949945,100.0,Green Zebras Spolka Akcyjna,Poland
"Piedmont Lithium, Inc.",PENWC,Materials,Metals & Mining,Stone Mining/Quarrying,USA,PLL,A,L,878666,99.96,Piedmont Lithium Inc.,United States
Ryerson Holding Corp.,INLNDS,Materials,Other Materials,Steel Production,USA,RYI,A,L,84928962,99.95,Ryerson Holding Corporation,United States
"The AZEK Co., Inc.",WVHJQY,Materials,Building Materials,Building Materials/Products,USA,AZEK,A,L,27194630,99.95,The AZEK Company Inc.,United States
Mexus Gold U.S.,ACIFN,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,31337815,99.95,Mexus Gold US,United States
"CSW Industrials, Inc.",OEVPYC,Materials,Other Materials,Adhesives,USA,CSWI,A,L,278895334,99.95,"CSW Industrials, Inc.",United States
Timberline Resources Corp,SLVCRY,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,3181450,99.94,Timberline Resources Corporation,United States
Eco Building Products  Inc,NECOPK,Materials,Building Materials,Building Materials/Products,USA,,A,L,58315260,99.93,"Eco Building Products, Inc.",United States
NioCorp Developments Ltd.,ICPIP,Materials,Metals & Mining,Non-ferrous Metals,USA,,A,L,3103441,99.92,NioCorp Developments Ltd.,United States
Advantego Corp.,GLDNEA,Materials,Metals & Mining,Gold Ore Mining,USA,ADGO,A,L,404162453,99.92,Advantego Corporation,United States
"USA Rare Earth, Inc.",USRREL,Materials,Metals & Mining,Rare Earth Metals,USA,,A,L,634021927,99.92,"USA Rare Earth, Inc.",United States
"BluSky AI, Inc.",GOFAPK,Materials,Metals & Mining,Gold Ore Mining,USA,IMII,A,L,183004575,99.92,"BluSky AI, Inc.",United States
"Haynes International, Inc.",HAYINT,Materials,Metals & Mining,Non-ferrous Metals,USA,,A,L,29325,99.91,"Haynes International, Inc.",United States
"Yield10 Bioscience, Inc.",MTBL,Materials,Plastics & Polymers,Synthetic Resins/Polymers,USA,YTEN,A,L,4282854,99.91,"Yield10 Bioscience, Inc.",United States
Hycroft Mining Holding Corp,ALNEVG,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,30027533,99.89,Hycroft Mining Holding Corporation,United States
Coattec Industries Inc,MCGPNC,Materials,Building Materials,Roofing Products/Materials,USA,CTCK,A,L,973731,99.88,"Coattec Industries, Inc.",United States
"Idaho Strategic Resources, Inc.",PLNVEW,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,416244,99.88,"Idaho Strategic Resources, Inc.",United States
East Kansas Agri-Energy  L.L.C.,EKAEL,Materials,Chemicals,Basic Organic Chemicals,USA,EKGRU,A,L,3604668,99.88,East Kansas Agri-Energy LLC,United States
Rare Element Resources Ltd.,SPACAP,Materials,Metals & Mining,Rare Earth Metals,USA,REEMF,A,L,6690057,99.87,Rare Element Resources Ltd.,United States
Acme United Corp.,ACUCO,Materials,Paper & Packaging,Office Supplies (excluding paper),USA,,A,L,247812,99.87,Acme United Corporation,United States
"DRJ International Group Ltd., Inc.",CONPIC,Materials,Metals & Mining,Uranium Ore Mining,USA,RGSTD,A,L,1757376002,99.87,DRJ International Group Limited Inc.,United States
"Neenah Enterprises, Inc.",ACPHC,Materials,Metals & Mining,Ferrous Metal Foundries,USA,,A,L,998950,99.87,"Neenah Enterprises, Inc.",United States
Century Cobalt Corp.,MYTKIN,Materials,Metals & Mining,Metal Ore Mining,USA,CCOB,A,L,53341176,99.85,Century Cobalt Corp.,United States
New World Gold Corporation,CMIH,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,3103493,99.85,New World Gold Corporation,United States
Dais Corp.,DAISAC,Materials,Plastics & Polymers,Synthetic Resins/Polymers,USA,DLYT,A,L,921759,99.85,Dais Corporation,United States
"Bemax, Inc.",BMXIZZ,Materials,Paper & Packaging,Sanitary Paper Products,USA,,A,L,263851639,99.85,Bemax Inc.,United States
Moro Corp.,MORCRP,Materials,Metals & Mining,Prefabricated Metal Buildings/Products,USA,MRCR,A,L,1916496,99.85,Moro Corporation,United States
Gryphon Gold Corporation,GRPGCR,Materials,Metals & Mining,Gold Ore Mining,USA,GYPHQ,A,L,8401152,99.85,Gryphon Gold Corporation,United States
Ranger Gold Corp.,FENARI,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,45562281,99.85,Ranger Gold Corp.,United States
Huntmountain Resources Ltd.,MTLNML,Materials,Metals & Mining,Metal Ore Mining,USA,,A,L,3170046,99.85,HuntMountain Resources Ltd.,United States
Westbrook-Thompson Holding Corp.,WTHOC,Materials,Metals & Mining,Mining/Quarrying,USA,WBTMU,A,L,3188721,99.84,Westbrook Thompson Holding Corp.,United States
Xcelplus International Inc,XCPLIN,Materials,Chemicals,Petrochemicals,USA,XLPI,A,L,9281152,99.84,"XcelPlus International, Inc.",United States
Tombstone Exploration Corp.,FORCRO,Materials,Metals & Mining,Mining/Quarrying,USA,TMBXF,A,L,413742,99.84,Tombstone Exploration Corporation,United States
"Viskase Cos., Inc.",ENVRC,Materials,Plastics & Polymers,Plastic Containers/Packaging,USA,VKSC,A,L,338513,99.84,"Viskase Companies, Inc.",United States
"Westwater Resources, Inc.",URI,Materials,Metals & Mining,Uranium Ore Mining,USA,,A,L,311174,99.83,"Westwater Resources, Inc.",United States
Kopp Glass  Inc.,KOPG,Materials,Glass & Ceramics,Glass/Glass Products,USA,KOGL,A,L,3163087,99.83,"Kopp Glass, Inc.",United States
Solitario Resources Corp.,SLTRO,Materials,Metals & Mining,Lead Ore/Zinc Ore Mining,USA,,A,L,3181744,99.82,Solitario Resources Corp.,United States
Geovic Mining Corp.,RESEQI,Materials,Metals & Mining,Mining/Quarrying,USA,,A,L,22713298,99.81,Geovic Mining Corp.,United States
High Desert Holding Corporation,KOKGLQ,Materials,Metals & Mining,Mining/Quarrying,USA,,A,L,375033892,99.81,High Desert Holding Corp.,United States
Athena Gold Corp.,GOWBCI,Materials,Metals & Mining,Silver Ore Mining,USA,AHNR,A,L,13318862,99.79,Athena Gold Corporation,United States
Hub Deals Corp,NAOILG,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,657009056,99.79,Hub Deals Corp.,United States
"Golden Matrix Group, Inc.",IBXROB,Materials,Metals & Mining,Gold Ore Mining,USA,GMGI,A,L,1821719827,99.79,Meridian Holdings Inc.,United States
Borneo Resource Investments Ltd.,ACMEEN,Materials,Metals & Mining,Gold Ore Mining,USA,BRNE,A,L,10585157,99.76,Borneo Resource Investments Ltd.,United States
Noranda Aluminum Holding Corp.,NRNDAI,Materials,Metals & Mining,Aluminum,USA,NORNQ,A,L,34074951,99.75,Noranda Aluminum Holding Corporation,United States
Cotton & Western Mining Inc,INMKPF,Materials,Metals & Mining,Metal Ore Mining,USA,CWRN,A,L,853857,99.74,"Cotton & Western Mining, Inc.",United States
"Revett Mining Co., Inc.",RVTMNR,Materials,Metals & Mining,Metal Ore Mining,USA,,A,L,20485006,99.74,"Revett Mining Company, Inc.",United States
"FloWorks International, LLC",PGEVSK,Materials,Other Materials,Steel Cold Rolling/Forming,USA,,A,L,114215325,99.72,FloWorks International LLC,United States
MGC Ventures Inc,MGCDCP,Materials,Metals & Mining,Mining/Quarrying,USA,,A,L,3168292,99.68,"MGC Ventures, Inc.",United States
"Contango ORE, Inc.",CNTZOR,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,99268636,99.66,Contango Silver & Gold Inc.,United States
Sutter Gold Mining Company,RIOAMM,Materials,Metals & Mining,Gold Ore Mining,USA,SGMNF,A,L,9531760,99.66,Sutter Gold Mining Inc.,United States
Key Mining Corp,DFILQN,Materials,Metals & Mining,Non-ferrous Metals,USA,,A,L,1679989016,99.63,Key Mining Corp.,United States
Adamas One Corp.,NVJZPS,Materials,Metals & Mining,Gemstone Mining,USA,,A,L,594643469,99.63,Adamas One Corp.,United States
Cannon Exploration Inc,CITIS,Materials,Metals & Mining,Precious Metals,USA,,A,L,3103690,99.58,"Cannon Exploration, Inc.",United States
"Ur-Energy, Inc.",URENRG,Materials,Metals & Mining,Uranium Ore Mining,USA,URG,A,L,24905528,99.5,Ur-Energy Inc.,United States
Arconic Corp.,EMFNNK,Materials,Metals & Mining,Aluminum,USA,,A,L,636201937,99.47,Arconic Corporation,United States
Titan Florida Llc,TRMCAL,Materials,Building Materials,Cement/Ready-mix Concrete,USA,,A,L,1824596,99.46,Titan Florida LLC,United States
Raven Gold Corp,RVRRSS,Materials,Metals & Mining,Gold Ore Mining,USA,RVNG,A,L,23091581,99.37,Raven Gold Corp.,United States
Augusta Gold Corp.,KOPRRC,Materials,Metals & Mining,Gold Ore Mining,USA,AUGG,A,L,112958496,99.37,Augusta Gold Corp.,Canada
Renaissance Gold Inc.,AUEXVT,Materials,Metals & Mining,Gold Ore Mining,USA,,A,L,115365365,99.31,Renaissance Gold Inc.,United States
"Danimer Scientific, Inc.",DNSCNT,Materials,Plastics & Polymers,Synthetic Resins/Polymers,USA,,A,L,266353280,99.28,"DSI Winddown, Inc.",United States
Westrock Company,RCKT,Materials,Paper & Packaging,Packaging,USA,,A,L,33897,99.27,WestRock Company,United States
"Premium Exploration, Inc.",PREMXI,Materials,Metals & Mining,Precious Metals,USA,PMMEF,A,L,24210881,99.17,"Premium Exploration, Inc.",United States
Chemtura Corporation,CRAK,Materials,Chemicals,Chemicals,USA,,A,L,264815,99.15,LANXESS Solutions US Inc.,United States
"FRX Innovations, Inc.",CWNPLB,Materials,Plastics & Polymers,Synthetic Resins/Polymers,USA,FRXI,A,L,61539229,99.07,FRX Innovations Inc.,Canada
"Katy Industries, Inc.",KTIND,Materials,Plastics & Polymers,Plastics Products,USA,,A,L,283178,98.98,KII Liquidating Inc.,United States
Ormet Corp.,OMTUS,Materials,Metals & Mining,Aluminum,USA,ORMTQ,A,L,4220332,98.55,Ormet Corporation,United States
BrightRock Gold Corp.,MNDVTG,Materials,Metals & Mining,Gold Ore Mining,USA,BRGC,A,L,41135170,98.16,North America Lithium Corp.,United States
Venator Materials Plc,QEDJEP,Materials,Chemicals,Basic Inorganic Chemicals,USA,VNTRF,A,L,430038858,98.08,Venator Materials PLC,United Kingdom
"Tonogold Resources, Inc.",ALLTRP,Materials,Metals & Mining,Precious Metals,USA,TNGL,A,L,3174610,97.87,Uranium American Resources Inc.,United States
Aurum Inc.,LIQFEI,Materials,Metals & Mining,Copper Ore/Nickel Ore Mining,USA,,A,L,207234619,97.41,Aurum Inc,United States
Plantation Corp.,JADUBU,Materials,Paper & Packaging,Packaging,USA,,A,L,6133610,97.3,Plantation Corp.,United States
Mercator Minerals Ltd,SILVG,Materials,Metals & Mining,Mining/Quarrying,USA,MLKKF,A,L,2125061,94.49,Mercator Minerals Ltd.,Canada
"SIPP International Industries, Inc.",INDINT,Materials,Chemicals,Chemicals,USA,SIPN,A,L,3160068,91.39,Xiao AI Technology Limited,United States
"N2OFF, Inc.",PIAGCI,Materials,Chemicals,Agrochemicals,USA,NITO,A,L,58832955,84.08,Nexentis Technologies Inc.,Israel
Hs Winddown  Inc.,HALOSC,Materials,Chemicals,Basic Organic Chemicals,USA,,A,L,1798250972,57.46,"DSK Winddown, Inc.",United States
