CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
Paperclip Inc.,PCPJPK,Software & Technology,Cloud & Infrastructure,Cloud Computing,USA,PCPJ,A,L,38893555,100.0,PaperClip Incorporated,United States
CEO America Inc,EXCDTL,Software & Technology,Digital Services,Financial Technology,USA,CEOA,A,L,12058123,100.0,"CEO America, Inc.",United States
The Hilliard Corporation,HLLDCO,Software & Technology,Hardware & Semiconductors,Passive Components,USA,HLRD,A,L,3158254,100.0,The Hilliard Corporation,United States
Juma Technology Corp.,JUMATC,Software & Technology,Networking & Connectivity,Networking,USA,JUMT,A,L,32624394,100.0,Juma Technology Corp.,United States
Currenc Group Inc.,FZEEKL,Software & Technology,Digital Services,Financial Technology,USA,CURR,A,L,1795189355,100.0,CURRENC Group Inc.,Singapore
Longfin Corp.,KRVUSC,Software & Technology,AI & Emerging Tech,Blockchain Technology,USA,LFIN,A,L,423375009,100.0,Longfin Corp.,United States
"ACI Worldwide, Inc.",APPC,Software & Technology,Software,Applications Software,USA,ACIW,A,L,35695,100.0,"ACI Worldwide, Inc.",United States
"Duo World, Inc.",DUOWXI,Software & Technology,Software,Applications Software,USA,DUUO,A,L,286736353,100.0,"Duo World, Inc.",United States
"Maptelligent, Inc.",MXMINT,Software & Technology,Software,Software,USA,MAPT,A,L,32536374,100.0,"Maptelligent, Inc.",United States
"Videolocity International, Inc.",PINEVW,Software & Technology,Software,Applications Software,USA,VCTY,A,L,1038314,100.0,"Videolocity International, Inc.",United States
"CleanSpark, Inc.",SZMRTD,Software & Technology,Software,Software,USA,CLSK,A,L,50979342,100.0,"CleanSpark, Inc.",United States
"Skybridge Technology Group, Inc.",WTCHSR,Software & Technology,Digital Services,Online Service Providers,USA,SKGO,A,L,5059269,100.0,"SkyBridge Technology Group, Inc.",United States
CirTran Corp.,CIRTRN,Software & Technology,Electronics,Consumer Electronics,USA,CIRX,A,L,3544722,100.0,CirTran Corporation,United States
"Zevotek, Inc.",DCOFFI,Software & Technology,IT Services,Computer Services,USA,ZVTK,A,L,28994670,100.0,"Zevotek, Inc.",United States
"Elray Resources, Inc.",ELRESO,Software & Technology,Software,Software,USA,ELRA,A,L,127684754,100.0,"Elray Resources, Inc.",United States
Wee-Cig International Corp.,LGCYMN,Software & Technology,Electronics,Electronic Cigarettes,USA,WCIG,A,L,4284540,100.0,Wee-Cig International Corporation,United States
"PLAYSTUDIOS, Inc.",LVPHUA,Software & Technology,Software,Games Software,USA,MYPS,A,L,215652585,100.0,"PLAYSTUDIOS, Inc.",United States
"Voice Assist, Inc.",MUSXCH,Software & Technology,Software,Voice Recognition Software,USA,VSST,A,L,7985343,100.0,"Voice Assist, Inc.",United States
"CB Scientific, Inc.",NETXAM,Software & Technology,Software,Applications Software,USA,CBSC,A,L,263266974,100.0,Cardiac Biotech Solutions Inc.,United States
FansFrenzy Corp.,PACSI,Software & Technology,Digital Services,Online Service Providers,USA,FFZY,A,L,21841623,100.0,Fansfrenzy Corporation,United States
"Beyond Commerce, Inc.",RELEST,Software & Technology,Software,Applications Software,USA,BYOC,A,L,36277853,100.0,"Beyond Commerce, Inc.",United States
"Digitiliti, Inc.",SCTTBW,Software & Technology,Cloud & Infrastructure,Cloud Computing,USA,DIGI,A,L,34731216,100.0,"digitiliti, Inc.",United States
"SmartMetric, Inc.",SMARTZ,Software & Technology,Other Software & Technology,Biometrics Technology,USA,SMME,A,L,11502512,100.0,"SmartMetric, Inc.",United States
"Tego Cyber, Inc.",TBJWJA,Software & Technology,Software,Security/Privacy Software,USA,TGCB,A,L,689000825,100.0,VigilAigent Corp.,United States
"Gaming Technologies, Inc.",VGILUQ,Software & Technology,Software,Games Software,USA,GMGT,A,L,683089932,100.0,"Gaming Technologies, Inc.",United States
"Regenicin, Inc.",WNDSTZ,Software & Technology,Other Software & Technology,Biotechnology Services,USA,RGIN,A,L,38322780,100.0,"Regenicin, Inc.",United States
"Exeo Entertainment, Inc.",XEOENT,Software & Technology,Electronics,Electronic Consumer Goods Accessories,USA,EXEO,A,L,141257390,100.0,"Exeo Entertainment, Inc.",United States
AMJ Global Technology,ZKANZG,Software & Technology,Software,Mobile Applications Software,USA,AMJT,A,L,257271386,100.0,AMJ Global Technology,United States
"A-1 Group, Inc.",SWBLI,Software & Technology,Electronics,Electronic Cigarettes,USA,AWON,A,L,262249666,100.0,"A1 Group, Inc.",United States
"Born, Inc. (Nevada)",TLNSKP,Software & Technology,Software,Software,USA,BRRN,A,L,704574255,100.0,Born Inc.,United States
VirnetX Holding Corp.,PSWORK,Software & Technology,Software,Applications Software,USA,VHC,A,L,31231670,100.0,VirnetX Holding Corporation,United States
"Avant Technologies, Inc.",IGIUBR,Software & Technology,AI & Emerging Tech,Artificial Intelligence Technologies,USA,AVAI,A,L,569849303,100.0,"Avaí Bio, Inc.",Lithuania
"hopTo, Inc.",UNIFIR,Software & Technology,Software,Mobile Applications Software,USA,HPTO,A,L,401272,100.0,hopTo Inc.,United States
"Allegro MicroSystems, Inc.",ALLGMI,Software & Technology,Hardware & Semiconductors,Semiconductors,USA,ALGM,A,L,4245259,100.0,"Allegro MicroSystems, Inc.",United States
"PC Connection, Inc.",PCCNTN,Software & Technology,Hardware & Semiconductors,Computer Hardware,USA,CNXN,A,L,380864,100.0,"PC Connection, Inc.",United States
"Eos Energy Enterprises, Inc.",NMUQZI,Software & Technology,Electronics,Industrial Electronics,USA,EOSE,A,L,144482072,100.0,"Eos Energy Enterprises, Inc.",United States
"Zerify, Inc.",STRIKT,Software & Technology,Software,Security/Privacy Software,USA,ZRFY,A,L,7885337,100.0,"Zerify, Inc.",United States
Universal Display Corp.,UNDSCO,Software & Technology,Electronics,Electronic Consumer Goods Accessories,USA,OLED,A,L,391070,100.0,Universal Display Corporation,United States
"Quantum Computing, Inc.",TCKTCR,Software & Technology,Hardware & Semiconductors,Computer Hardware,USA,QUBT,A,L,13451170,100.0,Quantum Computing Inc.,United States
"BIO-key International, Inc.",SACINC,Software & Technology,Other Software & Technology,Biometrics Technology,USA,BKYI,A,L,387199,100.0,"BIO-key International, Inc.",United States
"Spectacular Solar, Inc.",AVLGLB,Software & Technology,Electronics,Electronic Navigation/Tracking Systems,USA,SNTL,A,L,378656,100.0,Sentinel Holdings Ltd.,United States
"AvePoint, Inc.",BBQPFP,Software & Technology,Software,Software Programming Tools/Languages,USA,AVPT,A,L,30118868,100.0,"AvePoint, Inc.",United States
SITO Mobile Ltd.,HSTSNK,Software & Technology,Software,Mobile Applications Software,USA,STTO,A,L,23777741,100.0,"SITO Mobile, Ltd.",United States
"Verisk Analytics, Inc.",VRISKI,Software & Technology,IT Services,Data Processing Services,USA,VRSK,A,L,1027055,100.0,"Verisk Analytics, Inc.",United States
Track Data Corp.,GMKT,Software & Technology,Other Software & Technology,Database/Directory Publishing,USA,TRAC,A,L,330392,100.0,"Track Data Corporation, Inc.",United States
Verify Smart Corp.,TREPLT,Software & Technology,Software,Security/Privacy Software,USA,VSMR,A,L,28625486,100.0,Verify Smart Corp.,United States
Unitronix Corp.,UNTRON,Software & Technology,Software,Applications Software,USA,UTRX,A,L,310891,100.0,Unitronix Corporation,United States
inTEST Corp.,INTSTC,Software & Technology,Hardware & Semiconductors,Semiconductors,USA,INTT,A,L,371255,100.0,InTest Corporation,United States
"Vislink Technologies, Inc.",XGTECH,Software & Technology,Networking & Connectivity,Radio Frequency/Microwave Components,USA,VISL,A,L,13398355,100.0,"Vislink Technologies, Inc.",United States
Global Technologies Ltd.,IFTI,Software & Technology,Electronics,Computers/Consumer Electronics,USA,GTLL,A,L,266095838,100.0,"Global Technologies, Ltd.",United States
"RCM Technologies, Inc.",RCMTEC,Software & Technology,IT Services,IT Consulting,USA,RCMT,A,L,299037,100.0,"RCM Technologies, Inc.",United States
"LiveChain, Inc.",FANENG,Software & Technology,Cloud & Infrastructure,Cloud Computing,USA,LICH,A,L,7682766,100.0,Livechain Inc.,United States
PDS Biotechnology Corp.,EDGTHI,Software & Technology,Other Software & Technology,Biotechnology Services,USA,PDSB,A,L,53742727,100.0,PDS Biotechnology Corporation,United States
